0,1,2,3,4,position
-70.0,-85.0,-71.0,-81.0,-82.0,12
-70.0,-85.0,-69.0,-81.0,-82.0,12
-70.0,-82.0,-69.0,-81.0,-82.0,12
-70.0,-82.0,-69.0,-78.0,-82.0,12
-69.0,-82.0,-69.0,-78.0,-82.0,12
-68.0,-82.0,-69.0,-78.0,-82.0,12
-68.0,-82.0,-83.0,-78.0,-82.0,12
-68.0,-82.0,-83.0,-78.0,-78.0,12
-68.0,-75.0,-83.0,-78.0,-78.0,12
-67.0,-75.0,-83.0,-78.0,-78.0,12
-67.0,-75.0,-83.0,-82.0,-78.0,12
-65.0,-75.0,-83.0,-82.0,-78.0,12
-65.0,-75.0,-83.0,-82.0,-83.0,12
-65.0,-75.0,-84.0,-82.0,-83.0,12
-65.0,-74.0,-84.0,-82.0,-83.0,12
-65.0,-74.0,-84.0,-77.0,-83.0,12
-66.0,-74.0,-84.0,-77.0,-83.0,12
-66.0,-74.0,-70.0,-77.0,-83.0,12
-66.0,-76.0,-70.0,-77.0,-83.0,12
-66.0,-82.0,-70.0,-77.0,-83.0,12
-66.0,-73.0,-70.0,-77.0,-83.0,12
-66.0,-73.0,-70.0,-85.0,-83.0,12
-66.0,-73.0,-69.0,-85.0,-83.0,12
-66.0,-73.0,-69.0,-84.0,-83.0,12
-64.0,-73.0,-69.0,-84.0,-83.0,12
-64.0,-73.0,-69.0,-84.0,-81.0,12
-64.0,-75.0,-69.0,-84.0,-81.0,12
-64.0,-75.0,-69.0,-82.0,-81.0,12
-64.0,-75.0,-70.0,-82.0,-81.0,12
-64.0,-81.0,-70.0,-82.0,-81.0,12
-64.0,-81.0,-70.0,-83.0,-81.0,12
-65.0,-81.0,-70.0,-83.0,-81.0,12
-65.0,-81.0,-83.0,-83.0,-81.0,12
-65.0,-82.0,-83.0,-83.0,-81.0,12
-65.0,-75.0,-83.0,-83.0,-81.0,12
-66.0,-75.0,-83.0,-83.0,-81.0,12
-66.0,-75.0,-70.0,-83.0,-81.0,12
-66.0,-75.0,-70.0,-83.0,-89.0,12
-66.0,-78.0,-70.0,-83.0,-89.0,12
-66.0,-78.0,-70.0,-78.0,-89.0,12
-68.0,-78.0,-70.0,-78.0,-89.0,12
-68.0,-78.0,-82.0,-78.0,-89.0,12
-68.0,-78.0,-82.0,-78.0,-88.0,12
-68.0,-75.0,-82.0,-78.0,-88.0,12
-68.0,-75.0,-82.0,-79.0,-88.0,12
-68.0,-75.0,-69.0,-79.0,-88.0,12
-68.0,-78.0,-69.0,-79.0,-88.0,12
-68.0,-78.0,-84.0,-79.0,-88.0,12
-68.0,-78.0,-84.0,-79.0,-86.0,12
-68.0,-76.0,-84.0,-79.0,-86.0,12
-68.0,-76.0,-84.0,-84.0,-86.0,12
-67.0,-76.0,-84.0,-84.0,-86.0,12
-67.0,-76.0,-72.0,-84.0,-86.0,12
-67.0,-75.0,-72.0,-84.0,-86.0,12
-68.0,-75.0,-72.0,-84.0,-86.0,12
-68.0,-75.0,-72.0,-84.0,-84.0,12
-68.0,-77.0,-72.0,-84.0,-84.0,12
-68.0,-77.0,-72.0,-81.0,-84.0,12
-67.0,-77.0,-72.0,-81.0,-84.0,12
-67.0,-77.0,-72.0,-81.0,-85.0,12
-67.0,-78.0,-72.0,-81.0,-85.0,12
-68.0,-78.0,-72.0,-81.0,-85.0,12
-68.0,-78.0,-70.0,-81.0,-85.0,12
-68.0,-75.0,-70.0,-81.0,-85.0,12
-68.0,-75.0,-70.0,-80.0,-85.0,12
-69.0,-75.0,-70.0,-80.0,-85.0,12
-69.0,-77.0,-70.0,-80.0,-85.0,12
-67.0,-77.0,-70.0,-80.0,-85.0,12
-67.0,-77.0,-72.0,-80.0,-85.0,12
-67.0,-77.0,-69.0,-80.0,-85.0,12
-67.0,-74.0,-69.0,-80.0,-85.0,12
-67.0,-74.0,-69.0,-80.0,-82.0,12
-67.0,-74.0,-69.0,-78.0,-82.0,12
-68.0,-74.0,-69.0,-78.0,-82.0,12
-68.0,-76.0,-69.0,-78.0,-82.0,12
-68.0,-76.0,-69.0,-88.0,-82.0,12
-67.0,-76.0,-69.0,-88.0,-82.0,12
-67.0,-74.0,-69.0,-88.0,-82.0,12
-67.0,-74.0,-69.0,-88.0,-83.0,12
-67.0,-74.0,-69.0,-81.0,-83.0,12
-68.0,-74.0,-69.0,-81.0,-83.0,12
-68.0,-77.0,-69.0,-81.0,-83.0,12
-68.0,-77.0,-84.0,-81.0,-83.0,12
-68.0,-77.0,-84.0,-79.0,-83.0,12
-68.0,-89.0,-84.0,-79.0,-83.0,12
-68.0,-89.0,-69.0,-79.0,-83.0,12
-68.0,-89.0,-69.0,-79.0,-81.0,12
-68.0,-89.0,-69.0,-81.0,-81.0,12
-68.0,-89.0,-84.0,-81.0,-81.0,12
-68.0,-89.0,-84.0,-79.0,-81.0,12
-67.0,-89.0,-84.0,-79.0,-81.0,12
-66.0,-89.0,-84.0,-79.0,-81.0,12
-66.0,-88.0,-84.0,-79.0,-81.0,12
-66.0,-88.0,-69.0,-79.0,-81.0,12
-66.0,-88.0,-69.0,-81.0,-81.0,12
-68.0,-88.0,-69.0,-81.0,-81.0,12
-68.0,-75.0,-69.0,-81.0,-81.0,12
-66.0,-75.0,-69.0,-81.0,-81.0,12
-66.0,-85.0,-69.0,-81.0,-81.0,12
-66.0,-85.0,-72.0,-81.0,-81.0,12
-66.0,-85.0,-72.0,-81.0,-84.0,12
-68.0,-85.0,-72.0,-81.0,-84.0,12
-68.0,-74.0,-72.0,-81.0,-84.0,12
-68.0,-74.0,-72.0,-80.0,-84.0,12
-68.0,-84.0,-72.0,-80.0,-84.0,12
-68.0,-84.0,-72.0,-81.0,-84.0,12
-68.0,-74.0,-83.0,-81.0,-84.0,12
-68.0,-74.0,-83.0,-80.0,-84.0,12
-66.0,-74.0,-83.0,-80.0,-84.0,12
-66.0,-78.0,-83.0,-80.0,-84.0,12
-66.0,-78.0,-69.0,-80.0,-84.0,12
-66.0,-78.0,-69.0,-83.0,-84.0,12
-68.0,-78.0,-69.0,-83.0,-84.0,12
-68.0,-74.0,-69.0,-83.0,-84.0,12
-68.0,-74.0,-72.0,-83.0,-84.0,12
-68.0,-74.0,-72.0,-83.0,-83.0,12
-68.0,-74.0,-72.0,-89.0,-83.0,12
-68.0,-74.0,-69.0,-89.0,-83.0,12
-68.0,-74.0,-69.0,-83.0,-83.0,12
-67.0,-74.0,-72.0,-83.0,-84.0,12
-67.0,-74.0,-84.0,-83.0,-84.0,12
-67.0,-74.0,-84.0,-83.0,-87.0,12
-68.0,-74.0,-84.0,-83.0,-87.0,12
-68.0,-74.0,-72.0,-83.0,-87.0,12
-68.0,-74.0,-69.0,-83.0,-87.0,12
-68.0,-74.0,-69.0,-79.0,-87.0,12
-66.0,-74.0,-69.0,-79.0,-87.0,12
-66.0,-82.0,-69.0,-79.0,-87.0,12
-66.0,-82.0,-84.0,-79.0,-87.0,12
-66.0,-82.0,-84.0,-79.0,-88.0,12
-66.0,-73.0,-84.0,-79.0,-88.0,12
-66.0,-73.0,-69.0,-79.0,-88.0,12
-66.0,-73.0,-69.0,-79.0,-84.0,12
-66.0,-73.0,-83.0,-79.0,-84.0,12
-66.0,-73.0,-83.0,-79.0,-90.0,12
-66.0,-73.0,-69.0,-79.0,-90.0,12
-66.0,-73.0,-69.0,-79.0,-83.0,12
-66.0,-78.0,-69.0,-79.0,-83.0,12
-66.0,-78.0,-84.0,-79.0,-83.0,12
-66.0,-74.0,-84.0,-79.0,-83.0,12
-68.0,-74.0,-84.0,-79.0,-83.0,12
-68.0,-74.0,-69.0,-79.0,-83.0,12
-68.0,-74.0,-69.0,-79.0,-85.0,12
-68.0,-74.0,-69.0,-82.0,-85.0,12
-66.0,-74.0,-69.0,-82.0,-85.0,12
-66.0,-74.0,-69.0,-82.0,-91.0,12
-66.0,-74.0,-69.0,-82.0,-83.0,12
-66.0,-74.0,-69.0,-83.0,-83.0,12
-66.0,-74.0,-72.0,-83.0,-83.0,12
-68.0,-74.0,-85.0,-83.0,-83.0,12
-68.0,-74.0,-85.0,-83.0,-82.0,12
-68.0,-84.0,-85.0,-83.0,-82.0,12
-68.0,-84.0,-69.0,-83.0,-82.0,12
-68.0,-75.0,-69.0,-83.0,-82.0,12
-68.0,-75.0,-84.0,-83.0,-82.0,12
-68.0,-75.0,-84.0,-83.0,-79.0,12
-68.0,-75.0,-84.0,-79.0,-79.0,12
-68.0,-77.0,-84.0,-79.0,-79.0,12
-66.0,-77.0,-84.0,-79.0,-79.0,12
-66.0,-77.0,-73.0,-79.0,-79.0,12
-66.0,-77.0,-73.0,-79.0,-90.0,12
-66.0,-75.0,-73.0,-79.0,-90.0,12
-68.0,-75.0,-73.0,-79.0,-90.0,12
-68.0,-75.0,-85.0,-79.0,-90.0,12
-68.0,-75.0,-85.0,-79.0,-88.0,12
-68.0,-75.0,-85.0,-83.0,-88.0,12
-68.0,-77.0,-85.0,-83.0,-88.0,12
-68.0,-77.0,-69.0,-83.0,-88.0,12
-68.0,-77.0,-69.0,-83.0,-82.0,12
-67.0,-77.0,-69.0,-83.0,-82.0,12
-67.0,-77.0,-84.0,-83.0,-82.0,12
-67.0,-77.0,-84.0,-81.0,-82.0,12
-67.0,-77.0,-69.0,-81.0,-82.0,12
-67.0,-77.0,-69.0,-79.0,-82.0,12
-67.0,-77.0,-69.0,-79.0,-81.0,12
-67.0,-77.0,-84.0,-79.0,-81.0,12
-67.0,-77.0,-84.0,-80.0,-81.0,12
-67.0,-75.0,-84.0,-79.0,-81.0,12
-68.0,-75.0,-84.0,-79.0,-81.0,12
-68.0,-75.0,-84.0,-83.0,-81.0,12
-68.0,-78.0,-84.0,-83.0,-81.0,12
-66.0,-78.0,-84.0,-83.0,-81.0,12
-66.0,-86.0,-84.0,-83.0,-81.0,12
-68.0,-86.0,-84.0,-83.0,-81.0,12
-68.0,-86.0,-84.0,-83.0,-83.0,12
-68.0,-86.0,-85.0,-83.0,-83.0,12
-68.0,-86.0,-85.0,-79.0,-83.0,12
-68.0,-74.0,-85.0,-79.0,-83.0,12
-65.0,-74.0,-85.0,-79.0,-83.0,12
-65.0,-74.0,-72.0,-79.0,-83.0,12
-65.0,-86.0,-72.0,-79.0,-83.0,12
-68.0,-86.0,-72.0,-79.0,-83.0,12
-68.0,-86.0,-83.0,-79.0,-83.0,12
-68.0,-86.0,-83.0,-80.0,-83.0,12
-66.0,-86.0,-83.0,-80.0,-83.0,12
-66.0,-86.0,-83.0,-80.0,-85.0,12
-66.0,-86.0,-69.0,-80.0,-85.0,12
-66.0,-84.0,-69.0,-80.0,-85.0,12
-68.0,-84.0,-69.0,-80.0,-85.0,12
-68.0,-84.0,-69.0,-78.0,-85.0,12
-68.0,-78.0,-69.0,-78.0,-85.0,12
-66.0,-78.0,-69.0,-78.0,-85.0,12
-66.0,-78.0,-74.0,-78.0,-85.0,12
-66.0,-78.0,-74.0,-84.0,-85.0,12
-66.0,-84.0,-74.0,-84.0,-85.0,12
-68.0,-84.0,-74.0,-84.0,-85.0,12
-68.0,-84.0,-74.0,-84.0,-83.0,12
-68.0,-84.0,-84.0,-84.0,-83.0,12
-68.0,-84.0,-84.0,-78.0,-83.0,12
-68.0,-79.0,-84.0,-78.0,-83.0,12
-66.0,-79.0,-84.0,-78.0,-83.0,12
-66.0,-79.0,-84.0,-78.0,-85.0,12
-66.0,-79.0,-74.0,-78.0,-85.0,12
-66.0,-79.0,-69.0,-78.0,-85.0,12
-66.0,-75.0,-69.0,-78.0,-85.0,12
-68.0,-75.0,-69.0,-78.0,-85.0,12
-68.0,-75.0,-69.0,-78.0,-87.0,12
-68.0,-75.0,-69.0,-79.0,-87.0,12
-68.0,-77.0,-69.0,-79.0,-87.0,12
-67.0,-77.0,-69.0,-79.0,-87.0,12
-67.0,-77.0,-69.0,-79.0,-85.0,12
-67.0,-77.0,-72.0,-79.0,-85.0,12
-67.0,-76.0,-72.0,-79.0,-85.0,12
-68.0,-76.0,-72.0,-79.0,-85.0,12
-68.0,-76.0,-72.0,-79.0,-91.0,12
-68.0,-76.0,-84.0,-79.0,-91.0,12
-68.0,-76.0,-84.0,-84.0,-91.0,12
-68.0,-77.0,-84.0,-84.0,-91.0,12
-66.0,-77.0,-84.0,-84.0,-91.0,12
-66.0,-77.0,-84.0,-84.0,-83.0,12
-66.0,-77.0,-71.0,-84.0,-83.0,12
-66.0,-77.0,-71.0,-88.0,-83.0,12
-66.0,-83.0,-71.0,-88.0,-83.0,12
-66.0,-83.0,-82.0,-88.0,-83.0,12
-66.0,-83.0,-82.0,-81.0,-83.0,12
-66.0,-76.0,-82.0,-81.0,-83.0,12
-68.0,-76.0,-82.0,-81.0,-83.0,12
-68.0,-78.0,-82.0,-81.0,-83.0,12
-68.0,-82.0,-82.0,-81.0,-83.0,12
-68.0,-82.0,-85.0,-81.0,-83.0,12
-68.0,-82.0,-85.0,-78.0,-83.0,12
-68.0,-82.0,-85.0,-78.0,-80.0,12
-68.0,-82.0,-69.0,-78.0,-80.0,12
-68.0,-85.0,-69.0,-78.0,-80.0,12
-67.0,-85.0,-69.0,-78.0,-80.0,12
-68.0,-85.0,-69.0,-82.0,-80.0,12
-68.0,-76.0,-69.0,-82.0,-80.0,12
-68.0,-76.0,-69.0,-82.0,-84.0,12
-68.0,-76.0,-72.0,-82.0,-84.0,12
-68.0,-80.0,-72.0,-82.0,-84.0,12
-67.0,-80.0,-72.0,-82.0,-84.0,12
-67.0,-80.0,-72.0,-81.0,-84.0,12
-67.0,-74.0,-72.0,-81.0,-84.0,12
-67.0,-74.0,-72.0,-81.0,-80.0,12
-67.0,-82.0,-72.0,-81.0,-80.0,12
-67.0,-82.0,-70.0,-81.0,-80.0,12
-67.0,-82.0,-70.0,-81.0,-86.0,12
-67.0,-75.0,-70.0,-81.0,-86.0,12
-68.0,-75.0,-70.0,-81.0,-86.0,12
-68.0,-75.0,-80.0,-81.0,-86.0,12
-68.0,-75.0,-80.0,-81.0,-85.0,12
-68.0,-82.0,-80.0,-81.0,-85.0,12
-68.0,-82.0,-69.0,-81.0,-85.0,12
-68.0,-74.0,-69.0,-81.0,-85.0,12
-68.0,-74.0,-72.0,-81.0,-85.0,12
-68.0,-77.0,-72.0,-81.0,-85.0,12
-67.0,-77.0,-70.0,-81.0,-85.0,12
-67.0,-77.0,-70.0,-78.0,-85.0,12
-67.0,-74.0,-70.0,-78.0,-85.0,12
-68.0,-74.0,-70.0,-78.0,-85.0,12
-68.0,-74.0,-70.0,-78.0,-81.0,12
-68.0,-74.0,-75.0,-78.0,-81.0,12
-68.0,-74.0,-75.0,-85.0,-81.0,12
-68.0,-84.0,-75.0,-85.0,-81.0,12
-66.0,-84.0,-75.0,-85.0,-81.0,12
-66.0,-84.0,-69.0,-85.0,-81.0,12
-66.0,-84.0,-69.0,-81.0,-81.0,12
-67.0,-75.0,-69.0,-81.0,-81.0,12
-67.0,-75.0,-72.0,-81.0,-81.0,12
-67.0,-89.0,-72.0,-81.0,-81.0,12
-66.0,-89.0,-72.0,-81.0,-81.0,12
-66.0,-89.0,-81.0,-81.0,-81.0,12
-66.0,-89.0,-81.0,-80.0,-81.0,12
-66.0,-79.0,-81.0,-80.0,-81.0,12
-66.0,-79.0,-73.0,-80.0,-81.0,12
-66.0,-79.0,-73.0,-87.0,-81.0,12
-68.0,-79.0,-73.0,-87.0,-81.0,12
-68.0,-79.0,-73.0,-87.0,-86.0,12
-68.0,-79.0,-70.0,-87.0,-86.0,12
-68.0,-79.0,-70.0,-81.0,-86.0,12
-68.0,-81.0,-70.0,-81.0,-86.0,12
-68.0,-81.0,-72.0,-81.0,-86.0,12
-69.0,-81.0,-72.0,-81.0,-86.0,12
-69.0,-74.0,-72.0,-81.0,-86.0,12
-69.0,-74.0,-70.0,-81.0,-86.0,12
-69.0,-74.0,-70.0,-79.0,-86.0,12
-69.0,-74.0,-70.0,-84.0,-86.0,12
-71.0,-74.0,-70.0,-84.0,-86.0,12
-71.0,-84.0,-70.0,-84.0,-86.0,12
-71.0,-84.0,-68.0,-84.0,-86.0,12
-71.0,-84.0,-68.0,-81.0,-86.0,12
-73.0,-84.0,-68.0,-81.0,-86.0,12
-72.0,-84.0,-68.0,-81.0,-86.0,12
-72.0,-84.0,-75.0,-81.0,-86.0,12
-74.0,-84.0,-75.0,-81.0,-86.0,12
-74.0,-84.0,-75.0,-81.0,-82.0,12
-74.0,-75.0,-75.0,-81.0,-82.0,12
-74.0,-75.0,-70.0,-81.0,-82.0,12
-72.0,-75.0,-70.0,-81.0,-82.0,12
-72.0,-87.0,-70.0,-81.0,-82.0,12
-72.0,-87.0,-69.0,-81.0,-82.0,12
-72.0,-87.0,-69.0,-81.0,-81.0,12
-73.0,-87.0,-69.0,-81.0,-81.0,12
-73.0,-75.0,-69.0,-81.0,-81.0,12
-73.0,-75.0,-69.0,-80.0,-81.0,12
-73.0,-77.0,-69.0,-80.0,-81.0,12
-73.0,-77.0,-68.0,-80.0,-81.0,12
-73.0,-77.0,-68.0,-83.0,-81.0,12
-73.0,-74.0,-68.0,-83.0,-81.0,12
-71.0,-74.0,-68.0,-83.0,-81.0,12
-71.0,-74.0,-74.0,-83.0,-81.0,12
-71.0,-74.0,-74.0,-80.0,-81.0,12
-71.0,-77.0,-74.0,-80.0,-81.0,12
-73.0,-77.0,-74.0,-80.0,-81.0,12
-73.0,-77.0,-80.0,-80.0,-81.0,12
-73.0,-77.0,-80.0,-80.0,-80.0,12
-73.0,-86.0,-80.0,-80.0,-80.0,12
-73.0,-86.0,-77.0,-80.0,-80.0,12
-73.0,-86.0,-77.0,-83.0,-80.0,12
-73.0,-79.0,-77.0,-83.0,-80.0,12
-73.0,-79.0,-81.0,-83.0,-80.0,12
-73.0,-79.0,-81.0,-84.0,-80.0,12
-73.0,-88.0,-81.0,-84.0,-80.0,12
-73.0,-88.0,-73.0,-84.0,-80.0,12
-73.0,-88.0,-73.0,-84.0,-87.0,12
-73.0,-88.0,-73.0,-80.0,-87.0,12
-75.0,-88.0,-73.0,-80.0,-87.0,12
-75.0,-88.0,-80.0,-80.0,-87.0,12
-75.0,-83.0,-80.0,-80.0,-87.0,12
-70.0,-83.0,-80.0,-80.0,-87.0,12
-70.0,-83.0,-72.0,-80.0,-87.0,12
-70.0,-83.0,-72.0,-83.0,-87.0,12
-70.0,-79.0,-72.0,-83.0,-87.0,12
-75.0,-77.0,-83.0,-80.0,-87.0,12
-75.0,-77.0,-72.0,-80.0,-87.0,12
-75.0,-77.0,-72.0,-87.0,-87.0,12
-75.0,-74.0,-72.0,-87.0,-87.0,12
-75.0,-74.0,-72.0,-87.0,-83.0,12
-75.0,-74.0,-81.0,-87.0,-83.0,12
-69.0,-77.0,-72.0,-87.0,-83.0,12
-69.0,-77.0,-72.0,-84.0,-83.0,12
-69.0,-84.0,-72.0,-84.0,-83.0,12
-69.0,-84.0,-70.0,-84.0,-83.0,12
-75.0,-84.0,-70.0,-84.0,-83.0,12
-75.0,-84.0,-70.0,-86.0,-83.0,12
-75.0,-84.0,-72.0,-86.0,-83.0,12
-70.0,-84.0,-72.0,-86.0,-83.0,12
-70.0,-84.0,-72.0,-86.0,-87.0,12
-70.0,-84.0,-72.0,-85.0,-87.0,12
-70.0,-84.0,-67.0,-85.0,-87.0,12
-70.0,-84.0,-67.0,-90.0,-87.0,12
-70.0,-77.0,-67.0,-90.0,-87.0,12
-70.0,-77.0,-78.0,-90.0,-87.0,12
-69.0,-77.0,-78.0,-90.0,-87.0,12
-69.0,-77.0,-78.0,-81.0,-87.0,12
-69.0,-79.0,-78.0,-81.0,-87.0,12
-69.0,-79.0,-69.0,-81.0,-87.0,12
-70.0,-79.0,-69.0,-81.0,-87.0,12
-70.0,-79.0,-69.0,-87.0,-87.0,12
-70.0,-76.0,-69.0,-87.0,-87.0,12
-70.0,-76.0,-69.0,-87.0,-84.0,12
-72.0,-76.0,-69.0,-87.0,-84.0,12
-72.0,-74.0,-69.0,-87.0,-84.0,12
-72.0,-74.0,-74.0,-87.0,-84.0,12
-68.0,-74.0,-74.0,-87.0,-84.0,12
-68.0,-75.0,-74.0,-87.0,-84.0,12
-68.0,-75.0,-86.0,-87.0,-84.0,12
-71.0,-75.0,-86.0,-87.0,-84.0,12
-71.0,-75.0,-86.0,-82.0,-84.0,12
-71.0,-75.0,-70.0,-82.0,-84.0,12
-66.0,-75.0,-70.0,-82.0,-84.0,12
-66.0,-83.0,-70.0,-82.0,-84.0,12
-66.0,-83.0,-70.0,-87.0,-84.0,12
-66.0,-83.0,-82.0,-87.0,-84.0,12
-66.0,-83.0,-82.0,-87.0,-79.0,12
-66.0,-83.0,-82.0,-79.0,-79.0,12
-66.0,-77.0,-82.0,-79.0,-79.0,12
-66.0,-77.0,-68.0,-79.0,-79.0,12
-66.0,-77.0,-68.0,-79.0,-84.0,12
-67.0,-77.0,-68.0,-79.0,-84.0,12
-67.0,-77.0,-68.0,-87.0,-84.0,12
-67.0,-75.0,-68.0,-87.0,-84.0,12
-67.0,-75.0,-82.0,-87.0,-84.0,12
-67.0,-75.0,-82.0,-87.0,-86.0,12
-67.0,-75.0,-82.0,-82.0,-86.0,12
-67.0,-79.0,-82.0,-82.0,-86.0,12
-67.0,-79.0,-69.0,-82.0,-86.0,12
-68.0,-79.0,-69.0,-82.0,-86.0,12
-68.0,-79.0,-69.0,-86.0,-86.0,12
-68.0,-76.0,-69.0,-86.0,-86.0,12
-68.0,-76.0,-79.0,-86.0,-86.0,12
-65.0,-76.0,-79.0,-86.0,-86.0,12
-65.0,-76.0,-79.0,-86.0,-87.0,12
-65.0,-81.0,-79.0,-86.0,-87.0,12
-65.0,-81.0,-70.0,-86.0,-87.0,12
-67.0,-81.0,-70.0,-86.0,-87.0,12
-67.0,-81.0,-70.0,-86.0,-80.0,12
-67.0,-75.0,-70.0,-86.0,-80.0,12
-67.0,-75.0,-70.0,-82.0,-80.0,12
-67.0,-77.0,-70.0,-82.0,-80.0,12
-68.0,-77.0,-70.0,-82.0,-80.0,12
-68.0,-77.0,-70.0,-82.0,-83.0,12
-68.0,-74.0,-70.0,-82.0,-83.0,12
-68.0,-74.0,-81.0,-82.0,-83.0,12
-66.0,-74.0,-81.0,-82.0,-83.0,12
-66.0,-78.0,-81.0,-82.0,-83.0,12
-66.0,-78.0,-81.0,-82.0,-82.0,12
-66.0,-78.0,-81.0,-85.0,-82.0,12
-66.0,-75.0,-81.0,-85.0,-82.0,12
-66.0,-75.0,-77.0,-85.0,-82.0,12
-66.0,-75.0,-77.0,-85.0,-90.0,12
-66.0,-77.0,-77.0,-85.0,-90.0,12
-66.0,-77.0,-77.0,-81.0,-90.0,12
-68.0,-77.0,-77.0,-81.0,-90.0,12
-68.0,-75.0,-77.0,-81.0,-90.0,12
-67.0,-75.0,-77.0,-81.0,-90.0,12
-65.0,-75.0,-77.0,-81.0,-90.0,12
-65.0,-75.0,-77.0,-78.0,-90.0,12
-65.0,-77.0,-77.0,-78.0,-90.0,12
-69.0,-77.0,-77.0,-78.0,-90.0,12
-69.0,-77.0,-76.0,-78.0,-90.0,12
-69.0,-77.0,-76.0,-78.0,-82.0,12
-69.0,-77.0,-76.0,-89.0,-82.0,12
-69.0,-75.0,-76.0,-89.0,-82.0,12
-68.0,-75.0,-76.0,-89.0,-82.0,12
-68.0,-75.0,-76.0,-89.0,-86.0,12
-68.0,-79.0,-76.0,-89.0,-86.0,12
-65.0,-79.0,-76.0,-89.0,-86.0,12
-65.0,-79.0,-77.0,-89.0,-86.0,12
-65.0,-79.0,-77.0,-89.0,-85.0,12
-65.0,-76.0,-77.0,-89.0,-85.0,12
-68.0,-76.0,-77.0,-89.0,-85.0,12
